age,annual_income,loan_amount,credit_score,credit_history_years,debt_to_income_ratio,num_delinquencies,num_open_accounts,recent_credit_inquiries,savings_balance,employment_years,interest_rate,loan_tenure_months,employment_status,rent_or_own,loan_purpose,region,default,default_probability,expected_loss
32,65896.0,10000.0,546.0,1.0,0.504,0,6,2,42885.0,9.0,14.61,3.0,Contract,Rent,Debt consolidation,North,1,0.5754737501824648,2589.631875821092
64,48377.0,19348.0,608.0,9.0,0.113,0,5,0,142677.0,13.0,13.1,15.0,Self-employed,Rent,Medical,Central,0,0.0156811477344109,136.52948086442194
25,49823.0,73872.0,760.0,9.0,0.337,0,1,4,10792.0,4.0,10.03,13.0,Self-employed,Rent,Debt consolidation,East,0,0.02276623035732828,756.8041360304496
24,105437.0,35321.0,641.0,11.0,0.195,0,7,2,20358.0,1.0,9.56,7.0,Salaried,Own,Debt consolidation,West,0,0.01153122815732712,183.28252938522803
22,56295.0,16620.0,661.0,5.0,0.057,0,5,5,89016.0,8.0,12.53,37.0,Salaried,Mortgage,Other,East,0,0.06640040902462171,496.60865909514587
38,169788.0,31340.0,645.0,6.0,0.613,2,5,1,77696.0,6.0,13.39,39.0,Salaried,Own,Debt consolidation,West,0,0.2800132394596981,3949.0267161001216
50,43687.0,35261.0,595.0,11.0,0.458,0,12,3,8439.0,6.0,13.35,20.0,Salaried,Own,Home improvement,West,1,0.5557316941755751,8818.04487074623
69,35101.0,11713.0,633.0,3.0,0.264,0,1,5,29418.0,20.0,9.65,29.0,Contract,Own,Home improvement,South,1,0.5197285726127528,2739.4113469559284
43,29980.0,56550.0,690.0,5.0,0.539,2,8,3,169361.0,7.0,7.86,14.0,Salaried,Mortgage,Education,East,1,0.8621651076676871,21939.946577373466
29,89100.0,24892.0,669.0,4.0,0.377,0,13,2,40292.0,10.0,10.9,26.0,Contract,Rent,Debt consolidation,North,0,0.0072628816631102894,81.3544426611636
39,112794.0,17427.0,749.0,5.0,0.351,0,10,2,30343.0,5.0,10.37,18.0,Contract,Mortgage,Home improvement,Central,0,0.004157546734308456,32.60410512245706
27,43178.0,72608.0,656.0,5.0,0.287,0,12,3,28560.0,3.0,12.77,13.0,Salaried,Own,Other,North,0,0.10463432443026915,3418.7800627048423
44,33350.0,10000.0,689.0,14.0,0.306,4,13,4,33940.0,26.0,7.72,19.0,Self-employed,Own,Medical,South,1,0.9542682650768035,4294.207192845616
56,138920.0,10000.0,660.0,6.0,0.342,1,1,0,15819.0,8.0,10.72,30.0,Contract,Rent,Medical,West,0,0.014438198310070255,64.97189239531615
22,26965.0,35639.0,741.0,5.0,0.348,0,4,1,58242.0,11.0,13.6,10.0,Salaried,Rent,Business,South,0,0.008274355509590228,132.70039020282877
59,104362.0,36518.0,611.0,4.0,0.711,0,4,6,13347.0,5.0,10.35,15.0,Contract,Own,Other,East,1,0.9652753761031185,15862.466783040158
32,43737.0,75742.0,716.0,5.0,0.346,0,12,1,33895.0,4.0,16.25,68.0,Unemployed,Rent,Other,West,0,0.01815799428974943,618.8952615723906
53,74489.0,10000.0,712.0,4.0,0.049,0,3,0,52043.0,7.0,13.33,26.0,Contract,Rent,Debt consolidation,South,0,0.0033426332585236107,15.041849663356247
60,108262.0,41941.0,645.0,4.0,0.37,0,2,1,35671.0,5.0,9.62,9.0,Salaried,Own,Home improvement,North,0,0.008027526503519677,151.50712008785345
59,77803.0,10000.0,685.0,20.0,0.361,0,12,1,39437.0,5.0,13.17,14.0,Salaried,Own,Education,North,0,0.003922040772456489,17.6491834760542
53,50900.0,30157.0,711.0,7.0,0.166,1,2,1,58146.0,3.0,12.06,32.0,Contract,Rent,Business,West,0,0.008171595110601003,110.8938571876775
54,129037.0,20978.0,652.0,10.0,0.42,0,1,1,23720.0,5.0,12.24,16.0,Unemployed,Rent,Debt consolidation,North,0,0.03232484943221335,305.1498111250373
30,70193.0,41665.0,651.0,2.0,0.25,0,2,2,28327.0,3.0,10.92,19.0,Salaried,Own,Home improvement,East,0,0.008558401939024135,160.46361755524825
27,453786.0,18462.0,622.0,6.0,0.172,0,11,1,17423.0,2.0,10.27,6.0,Salaried,Rent,Home improvement,West,0,0.010732791080913143,89.1669550211183
39,23439.0,47017.0,801.0,1.0,0.098,0,3,4,16929.0,18.0,11.65,39.0,Self-employed,Rent,Education,West,0,0.02421405999410699,512.3126064343178
50,23250.0,11836.0,664.0,10.0,0.357,2,9,2,19605.0,3.0,17.91,14.0,Contract,Mortgage,Education,East,0,0.24850056084997255,1323.563687199124
51,103450.0,20721.0,623.0,8.0,0.178,0,5,3,31735.0,8.0,11.29,47.0,Contract,Own,Medical,South,0,0.029209254118180265,272.360229562266
59,58838.0,25453.0,593.0,3.0,0.445,2,8,3,34980.0,11.0,16.19,12.0,Salaried,Rent,Debt consolidation,East,1,0.9808273363210164,11234.249186120474
36,92590.0,77461.0,646.0,2.0,0.372,4,11,1,55533.0,7.0,10.49,31.0,Salaried,Mortgage,Debt consolidation,West,1,0.8943889223264998,31176.11714054985
63,32725.0,41139.0,705.0,8.0,0.252,3,4,1,37706.0,27.0,14.98,8.0,Salaried,Rent,Other,Central,0,0.1318070564923079,2440.0847236666746
43,61684.0,25675.0,676.0,8.0,0.429,2,9,2,16615.0,6.0,8.8,13.0,Contract,Mortgage,Debt consolidation,East,0,0.1850449360736103,2137.962930160475
33,76997.0,35591.0,709.0,2.0,0.161,0,8,4,36046.0,7.0,15.82,4.0,Salaried,Own,Debt consolidation,Central,0,0.006917301756386877,110.7871590652044
57,44398.0,49743.0,729.0,8.0,0.134,0,13,4,73230.0,6.0,17.17,11.0,Salaried,Rent,Medical,North,0,0.010845383796310663,242.76686678094663
27,68017.0,29170.0,682.0,15.0,0.157,0,9,0,8376.0,4.0,10.67,20.0,Contract,Rent,Other,North,0,0.004434419766220762,58.20841106129684
40,28315.0,10209.0,683.0,11.0,0.276,0,8,1,22104.0,5.0,13.83,23.0,Salaried,Rent,Debt consolidation,East,0,0.0052887627090759835,24.29684032363052
59,74396.0,35287.0,776.0,9.0,0.377,0,9,1,33500.0,9.0,15.82,15.0,Salaried,Mortgage,Medical,South,0,0.004575242780657085,72.65096640047095
58,132587.0,21564.0,731.0,8.0,0.232,0,3,0,9034.0,7.0,5.6,6.0,Salaried,Mortgage,Other,Central,0,0.0030343467403860487,29.44469389935814
33,30313.0,16903.0,711.0,10.0,0.143,0,7,1,99281.0,8.0,13.8,7.0,Salaried,Own,Debt consolidation,North,0,0.0039976454959110945,30.40749081782335
29,29323.0,12223.0,671.0,16.0,0.401,0,10,0,95297.0,5.0,13.53,22.0,Salaried,Mortgage,Other,South,0,0.008758848674733097,48.176733308068194
22,115204.0,34013.0,727.0,15.0,0.273,1,3,1,19603.0,10.0,13.81,13.0,Salaried,Rent,Business,West,0,0.0067771150426155806,103.72950627501768
25,29039.0,32338.0,709.0,0.0,0.053,0,9,3,5751.0,8.0,11.65,34.0,Unemployed,Mortgage,Business,North,0,0.020230296045529863,294.3932910841551
61,95066.0,10757.0,707.0,5.0,0.479,0,10,1,8745.0,17.0,11.67,19.0,Salaried,Mortgage,Debt consolidation,North,0,0.004957333776395252,23.996717744707677
59,61725.0,10000.0,729.0,9.0,0.068,0,1,0,55547.0,6.0,11.72,18.0,Salaried,Rent,Medical,Central,0,0.0034344705239883725,15.455117357947676
45,47581.0,91009.0,708.0,12.0,0.306,0,13,2,22882.0,11.0,13.65,3.0,Salaried,Rent,Debt consolidation,South,0,0.016135279556414407,660.8050457173734
48,134133.0,42002.0,606.0,6.0,0.462,0,1,2,145688.0,3.0,5.0,37.0,Self-employed,Rent,Debt consolidation,South,0,0.09484480376588253,1792.652151498569
37,99756.0,23507.0,693.0,15.0,0.277,0,12,0,36059.0,9.0,15.62,28.0,Salaried,Rent,Medical,North,0,0.0038691684145189375,40.9286438640435
30,69832.0,34707.0,629.0,5.0,0.37,0,3,3,3799.0,9.0,13.13,60.0,Salaried,Mortgage,Debt consolidation,North,0,0.04068210157011673,635.3791646373187
21,18325.0,15509.0,725.0,18.0,0.672,0,3,6,73523.0,10.0,11.04,29.0,Contract,Mortgage,Other,Central,0,0.3595076900219607,2509.022144047765
53,88587.0,19355.0,604.0,3.0,0.135,0,1,2,50358.0,8.0,10.72,20.0,Salaried,Mortgage,Other,Central,0,0.02970703644710424,258.7408606951662
22,33224.0,22384.0,688.0,6.0,0.421,1,4,0,7837.0,7.0,9.9,23.0,Unemployed,Rent,Home improvement,South,0,0.03164534163604867,318.7571972315911
26,53010.0,45398.0,693.0,11.0,0.568,0,4,4,36302.0,10.0,13.66,16.0,Salaried,Mortgage,Business,West,0,0.05625461415535061,1149.231138041073
59,60116.0,10000.0,627.0,1.0,0.228,0,12,5,92863.0,7.0,7.38,4.0,Unemployed,Mortgage,Home improvement,South,1,0.8224550406800571,3701.0476830602574
49,169991.0,10248.0,686.0,13.0,0.38,0,12,0,18615.0,12.0,10.63,52.0,Salaried,Own,Debt consolidation,South,0,0.0039074652387885616,18.01966669519733
44,52089.0,10000.0,732.0,12.0,0.025,0,11,2,19731.0,10.0,12.62,39.0,Salaried,Rent,Home improvement,North,0,0.0038966517803491834,17.534933011571326
31,27377.0,41766.0,659.0,8.0,0.26,0,13,5,63166.0,6.0,10.24,3.0,Salaried,Own,Education,North,1,0.36270721294549463,6816.973255146689
28,134363.0,20421.0,706.0,7.0,0.183,0,3,2,20573.0,10.0,7.67,7.0,Contract,Rent,Debt consolidation,East,0,0.003976213069064535,36.539211187515086
43,89246.0,11078.0,718.0,6.0,0.182,0,6,3,15376.0,1.0,12.31,65.0,Contract,Mortgage,Other,West,0,0.0034482910882696885,17.190075904133224
38,91093.0,18655.0,631.0,4.0,0.103,0,3,0,9786.0,2.0,12.81,51.0,Contract,Rent,Debt consolidation,East,0,0.008283009747141324,69.53379607481463
47,135758.0,13714.0,692.0,18.0,0.423,1,3,3,24332.0,5.0,16.68,36.0,Self-employed,Rent,Debt consolidation,West,0,0.0624369888819843,385.3173894873897
29,154471.0,10000.0,678.0,17.0,0.268,0,9,3,61958.0,11.0,11.52,6.0,Salaried,Rent,Other,South,0,0.006605060540025024,29.72277243011261
32,36664.0,56685.0,689.0,9.0,0.277,0,10,1,29897.0,12.0,8.73,11.0,Salaried,Rent,Home improvement,Central,0,0.012782488002104176,326.05889957967383
26,27860.0,19692.0,602.0,12.0,0.072,0,11,0,108323.0,7.0,10.23,5.0,Self-employed,Rent,Medical,East,0,0.018471816157541524,163.68615169843847
41,95164.0,57675.0,613.0,10.0,0.342,0,3,3,47606.0,3.0,14.61,6.0,Contract,Mortgage,Debt consolidation,South,0,0.1436278599983895,3727.6815714332015
34,51826.0,10000.0,757.0,9.0,0.259,2,12,0,169556.0,1.0,10.59,17.0,Salaried,Rent,Education,East,0,0.009729103787355298,43.78096704309885
31,54476.0,32151.0,732.0,5.0,0.299,3,8,4,10018.0,2.0,11.58,26.0,Salaried,Mortgage,Medical,South,0,0.7153076337938077,10349.03508034712
47,32308.0,10000.0,702.0,18.0,0.131,1,10,1,4756.0,4.0,14.19,22.0,Salaried,Own,Business,West,0,0.00657781279541329,29.600157579359802
45,82549.0,137866.0,740.0,3.0,0.33,1,13,2,54756.0,3.0,15.47,34.0,Salaried,Rent,Home improvement,South,0,0.055093432853377124,3417.9800461936607
31,74695.0,10000.0,617.0,6.0,0.39,2,9,2,25164.0,2.0,10.44,24.0,Salaried,Rent,Home improvement,West,1,0.7719402057930751,3473.730926068838
55,54966.0,84712.0,678.0,16.0,0.274,0,12,2,19315.0,8.0,10.93,3.0,Contract,Rent,Home improvement,Central,0,0.016334353410775045,622.6720857601091
37,27901.0,21701.0,672.0,17.0,0.4,0,2,1,29949.0,9.0,9.31,13.0,Salaried,Rent,Education,South,0,0.009708917326263791,94.81194670376274
37,116428.0,19205.0,648.0,10.0,0.504,0,4,0,49211.0,1.0,13.96,3.0,Salaried,Rent,Medical,Central,0,0.011963133807903422,103.38839315135336
44,68916.0,34269.0,628.0,2.0,0.625,2,2,1,59684.0,4.0,10.02,15.0,Salaried,Own,Medical,North,0,0.40334942994133216,6220.0717265967805
27,110726.0,10900.0,762.0,7.0,0.41,0,5,1,36784.0,3.0,9.93,3.0,Self-employed,Rent,Debt consolidation,East,0,0.004992777882084381,24.489575511623887
41,18833.0,39689.0,655.0,5.0,0.389,0,13,5,62439.0,14.0,12.41,34.0,Contract,Mortgage,Medical,North,0,0.7056310839065804,12602.60644012572
49,61775.0,41930.0,715.0,8.0,0.225,2,5,6,52471.0,8.0,18.62,33.0,Contract,Rent,Debt consolidation,Central,1,0.7273846981985771,13724.658177959853
27,40364.0,22224.0,708.0,4.0,0.336,5,5,1,82321.0,5.0,11.65,7.0,Contract,Rent,Business,South,1,0.818404833926211,8184.703063129251
48,61076.0,26570.0,747.0,3.0,0.029,0,13,1,28874.0,3.0,9.9,19.0,Contract,Mortgage,Other,West,0,0.003189302239671402,38.132892228631114
22,100586.0,93642.0,730.0,7.0,0.183,0,13,2,24441.0,7.0,14.11,6.0,Salaried,Mortgage,Other,East,0,0.009416162122441448,396.78671406134794
50,73385.0,35896.0,673.0,11.0,0.07,0,8,6,50433.0,13.0,8.08,19.0,Salaried,Own,Debt consolidation,East,0,0.08896576250602638,1437.0817549123453
22,60474.0,12251.0,620.0,8.0,0.247,1,1,0,9261.0,15.0,10.88,7.0,Salaried,Rent,Other,West,0,0.03562829791895203,196.41702501228662
29,60296.0,38673.0,739.0,3.0,0.457,0,7,6,172298.0,4.0,12.24,20.0,Salaried,Own,Other,East,0,0.0433156610679383,753.8159522161701
38,25390.0,14714.0,757.0,3.0,0.362,0,3,1,17982.0,2.0,5.89,41.0,Salaried,Mortgage,Debt consolidation,East,0,0.005412495547096527,35.83775676599023
51,36366.0,12725.0,825.0,13.0,0.519,0,4,4,30150.0,13.0,10.42,51.0,Unemployed,Rent,Medical,West,0,0.044066859563773986,252.33785457706082
56,110936.0,32354.0,744.0,15.0,0.209,0,13,4,7639.0,6.0,10.71,46.0,Self-employed,Rent,Debt consolidation,Central,0,0.006729559860092747,97.97768087104834
43,45340.0,10332.0,655.0,2.0,0.072,0,4,2,9992.0,5.0,6.11,79.0,Contract,Mortgage,Business,South,0,0.005477418706511211,25.466710534053227
27,112109.0,22806.0,662.0,4.0,0.218,0,1,0,92625.0,7.0,5.74,5.0,Salaried,Mortgage,Other,Central,0,0.004912502329245053,50.415537654343204
39,94325.0,36509.0,576.0,9.0,0.341,1,3,3,57995.0,14.0,14.38,17.0,Salaried,Mortgage,Other,East,1,0.8491652360652848,13950.978121578368
59,97106.0,92252.0,645.0,4.0,0.164,0,7,1,75679.0,7.0,7.79,15.0,Unemployed,Own,Other,North,0,0.037299930095670356,1548.4469180336018
25,71905.0,35552.0,620.0,10.0,0.114,0,8,0,8907.0,5.0,6.93,27.0,Salaried,Mortgage,Other,East,0,0.011593893368381656,185.48374366471708
56,47108.0,10000.0,722.0,10.0,0.589,0,12,0,16458.0,8.0,9.07,5.0,Salaried,Rent,Debt consolidation,South,0,0.008456873151536565,38.05592918191454
39,55098.0,10000.0,743.0,8.0,0.471,0,10,1,130389.0,8.0,12.36,22.0,Salaried,Mortgage,Other,North,0,0.004753456456274515,21.39055405323532
21,85154.0,80399.0,814.0,16.0,0.43,0,4,2,29106.0,4.0,9.75,40.0,Contract,Own,Education,East,0,0.01176689723363056,425.72104680899855
55,18600.0,13688.0,850.0,13.0,0.345,0,4,3,12106.0,7.0,10.41,21.0,Salaried,Mortgage,Business,West,0,0.009138807305733673,56.291397480397144
22,118667.0,10000.0,704.0,7.0,0.098,0,4,2,45506.0,8.0,13.91,8.0,Salaried,Rent,Debt consolidation,East,0,0.003797659253698147,17.08946664164166
39,45476.0,10367.0,658.0,9.0,0.264,0,3,2,22845.0,10.0,18.12,13.0,Contract,Rent,Debt consolidation,Central,0,0.009036243266029576,42.15543027251788
30,57099.0,39959.0,668.0,10.0,0.5,0,12,1,7746.0,8.0,11.26,26.0,Unemployed,Mortgage,Education,East,0,0.016913017604564894,304.1222717073639
49,57371.0,23972.0,652.0,8.0,0.279,0,2,6,29191.0,7.0,12.02,12.0,Salaried,Rent,Education,North,0,0.6375166132744939,6877.146714037276
23,58577.0,35793.0,819.0,7.0,0.508,0,4,5,24381.0,2.0,16.18,18.0,Salaried,Own,Medical,South,0,0.025453990350969603,409.98360448451473
25,29071.0,21488.0,538.0,13.0,0.201,0,3,4,21267.0,4.0,16.87,16.0,Salaried,Own,Other,Central,1,0.8072558175682949,7805.840853558385
47,65085.0,10000.0,779.0,2.0,0.035,0,6,0,24817.0,2.0,10.5,6.0,Self-employed,Mortgage,Home improvement,North,0,0.002662131066993188,11.979589801469348
69,83025.0,10000.0,639.0,8.0,0.359,0,6,2,13441.0,13.0,12.9,34.0,Salaried,Own,Medical,West,0,0.010223702907613815,46.006663084262165
22,19449.0,11779.0,668.0,3.0,0.438,0,7,0,38201.0,2.0,12.62,10.0,Salaried,Rent,Debt consolidation,West,0,0.014236102131327075,75.45917115220573
43,29277.0,24133.0,548.0,2.0,0.209,2,1,3,145354.0,5.0,6.36,14.0,Salaried,Own,Home improvement,Central,1,0.9717917008817027,10553.51210282016
60,98000.0,10000.0,748.0,2.0,0.082,0,13,4,16433.0,4.0,10.24,65.0,Contract,Own,Other,East,0,0.003894854877410539,17.526846948347426
35,88467.0,46036.0,734.0,5.0,0.26,0,3,1,33439.0,8.0,13.51,23.0,Unemployed,Own,Home improvement,North,0,0.008166200250129818,169.17263762173934
45,70566.0,10404.0,630.0,4.0,0.53,0,3,1,20528.0,4.0,15.78,28.0,Self-employed,Rent,Debt consolidation,West,0,0.018874781247725708,88.36795084560224
62,41143.0,10000.0,751.0,2.0,0.349,2,8,4,29195.0,1.0,12.51,9.0,Unemployed,Mortgage,Debt consolidation,West,0,0.17359941277493704,781.1973574872167
56,88751.0,22037.0,740.0,2.0,0.288,0,1,1,23970.0,7.0,11.9,23.0,Contract,Own,Other,Central,0,0.003353932917542242,33.25977886674527
35,30897.0,38970.0,661.0,11.0,0.181,0,1,1,78410.0,13.0,11.52,16.0,Salaried,Rent,Other,North,0,0.012835827140906246,225.0954826565024
57,55518.0,67469.0,577.0,6.0,0.062,0,12,1,23431.0,9.0,13.41,16.0,Salaried,Rent,Medical,East,0,0.16803803315003998,5101.811126370021
54,29186.0,10000.0,678.0,8.0,0.149,0,8,4,42119.0,12.0,11.47,4.0,Unemployed,Rent,Business,South,0,0.051663385311426516,232.48523390141932
45,54770.0,64072.0,747.0,12.0,0.283,0,11,4,46732.0,4.0,16.52,16.0,Salaried,Rent,Medical,Central,0,0.01815266238333341,523.3848229012222
42,33972.0,25311.0,640.0,2.0,0.374,1,11,0,25221.0,5.0,12.36,12.0,Salaried,Own,Home improvement,Central,0,0.029247379506604186,333.12619021124635
66,90735.0,13825.0,749.0,2.0,0.45,0,8,0,23012.0,5.0,10.12,27.0,Salaried,Rent,Medical,West,0,0.004992777882084381,31.061319398917455
63,75982.0,36703.0,643.0,7.0,0.208,0,13,0,22555.0,12.0,7.62,37.0,Salaried,Rent,Debt consolidation,West,0,0.007629136333882704,126.0054858881236
69,43747.0,60873.0,685.0,11.0,0.19,0,9,0,7852.0,7.0,12.93,32.0,Contract,Rent,Education,Central,0,0.011580678198515802,317.2277807902136
54,109061.0,10000.0,649.0,18.0,0.044,0,9,3,11275.0,1.0,9.07,35.0,Self-employed,Own,Home improvement,Central,0,0.007511430306552874,33.80143637948793
38,35384.0,15943.0,699.0,7.0,0.032,1,13,4,192105.0,5.0,8.24,32.0,Self-employed,Rent,Home improvement,West,0,0.05058880816922553,362.9418158888832
26,58723.0,14640.0,735.0,20.0,0.46,0,5,3,6424.0,6.0,12.83,40.0,Unemployed,Own,Home improvement,East,0,0.02520389929498632,166.04328855536986
27,42695.0,35224.0,780.0,2.0,0.445,2,2,0,17043.0,5.0,12.33,6.0,Salaried,Own,Business,West,0,0.019199157344584262,304.32200323753625
67,90067.0,65843.0,701.0,11.0,0.255,0,10,1,51355.0,14.0,5.0,11.0,Salaried,Own,Debt consolidation,East,0,0.00782705644961375,231.91059501536316
38,85297.0,23273.0,604.0,9.0,0.186,0,6,1,18837.0,21.0,8.23,40.0,Contract,Rent,Medical,Central,0,0.01801799410553585,188.69974956816114
26,122526.0,17692.0,725.0,2.0,0.257,1,12,6,44038.0,2.0,8.42,11.0,Salaried,Rent,Debt consolidation,North,0,0.1706995180130826,1359.0071427093558
31,62670.0,30762.0,674.0,5.0,0.206,0,8,3,22498.0,4.0,13.18,46.0,Salaried,Mortgage,Debt consolidation,South,0,0.00815957332796851,112.95215762173528
22,11757.0,18474.0,672.0,12.0,0.283,5,7,1,116523.0,8.0,8.39,19.0,Self-employed,Rent,Business,Central,1,0.9509314694656269,7905.378585108596
47,47241.0,10000.0,696.0,6.0,0.104,4,7,3,5404.0,8.0,18.21,16.0,Salaried,Rent,Debt consolidation,South,1,0.8282742111649009,3727.2339502420537
49,141619.0,32460.0,721.0,1.0,0.223,1,4,3,25669.0,3.0,8.17,15.0,Contract,Rent,Education,Central,0,0.01842483887409826,269.13162143395334
39,50074.0,46132.0,667.0,11.0,0.135,2,9,5,53020.0,10.0,15.69,11.0,Self-employed,Own,Home improvement,West,1,0.9255608844506206,19214.088624664215
57,20855.0,49280.0,722.0,5.0,0.28,0,9,2,68153.0,4.0,7.61,25.0,Contract,Rent,Medical,Central,0,0.03483914894590255,772.592967024335
44,76660.0,10000.0,712.0,20.0,0.292,5,12,4,42056.0,2.0,9.2,27.0,Contract,Rent,Business,North,1,0.9687688127905675,4359.459657557554
68,79876.0,34730.0,722.0,8.0,0.111,0,9,1,57924.0,8.0,15.71,46.0,Salaried,Rent,Other,Central,0,0.0039854450501162235,62.2865279657414
58,40136.0,69534.0,738.0,12.0,0.343,0,9,3,31162.0,6.0,7.09,4.0,Salaried,Own,Other,North,0,0.02742680357387345,858.1929118675724
24,52276.0,146967.0,569.0,2.0,0.369,0,5,0,57933.0,4.0,9.04,28.0,Contract,Own,Business,Central,1,0.4285702894230761,28343.560376538553
34,37571.0,31546.0,668.0,7.0,0.578,0,12,5,168579.0,11.0,12.63,15.0,Salaried,Rent,Education,North,1,0.3958668382865727,5619.6068762647
57,79811.0,46069.0,682.0,14.0,0.242,5,11,1,17053.0,5.0,12.81,17.0,Salaried,Own,Business,Central,1,0.7878015710345856,16331.953759196545
47,61767.0,10462.0,676.0,6.0,0.185,0,12,4,49388.0,13.0,8.48,5.0,Salaried,Mortgage,Other,North,0,0.011131339719973437,52.40523426766294
57,31534.0,10000.0,642.0,10.0,0.381,1,4,0,17923.0,3.0,10.44,10.0,Self-employed,Own,Medical,South,0,0.027091670380476798,121.9125167121456
37,59561.0,46189.0,654.0,15.0,0.168,0,10,0,15678.0,5.0,11.75,14.0,Contract,Own,Medical,Central,0,0.011045289921865598,229.57690329047256
22,40008.0,10000.0,719.0,6.0,0.084,0,10,2,11866.0,10.0,11.03,10.0,Salaried,Rent,Home improvement,South,0,0.004447352579964947,20.013086609842258
59,133731.0,24748.0,715.0,13.0,0.192,0,3,1,45673.0,3.0,12.05,13.0,Self-employed,Rent,Other,South,0,0.0035952084975215135,40.03839895349809
59,97884.0,64405.0,692.0,12.0,0.123,0,12,4,35789.0,13.0,18.77,8.0,Salaried,Rent,Debt consolidation,Central,0,0.023069822965884636,668.61537665301
52,55980.0,37588.0,635.0,15.0,0.234,0,6,2,31347.0,2.0,11.44,9.0,Salaried,Own,Home improvement,East,0,0.014745118402748596,249.4077797351314
40,62604.0,37405.0,737.0,3.0,0.481,0,5,5,118411.0,8.0,13.93,15.0,Contract,Mortgage,Medical,North,0,0.020809557970007345,350.27168214065614
21,104566.0,21224.0,733.0,17.0,0.157,1,13,0,82172.0,3.0,15.41,1.0,Salaried,Mortgage,Debt consolidation,West,0,0.004422636268599604,42.239714474141095
56,54421.0,16197.0,751.0,12.0,0.639,1,11,4,20359.0,8.0,10.32,4.0,Salaried,Rent,Other,Central,0,0.05032282765708392,366.78547780280473
53,90864.0,110866.0,647.0,5.0,0.46,0,12,4,1925.0,6.0,7.96,59.0,Salaried,Rent,Business,North,0,0.4891336411795374,24402.730618354766
53,134937.0,55561.0,850.0,11.0,0.057,1,9,5,11028.0,6.0,13.35,3.0,Self-employed,Rent,Business,West,0,0.027694422944228195,692.4284249419183
29,45707.0,41552.0,702.0,14.0,0.392,0,4,0,26919.0,3.0,13.9,28.0,Salaried,Rent,Debt consolidation,Central,0,0.0071771590920302695,134.20139156641878
56,148061.0,22491.0,648.0,2.0,0.29,0,5,4,42109.0,3.0,9.88,19.0,Salaried,Mortgage,Medical,South,0,0.05560390248263674,562.7643168316423
56,126161.0,14213.0,821.0,3.0,0.088,0,6,0,29318.0,4.0,15.03,44.0,Salaried,Own,Other,North,0,0.0028640505283517442,18.318037571758506
63,68645.0,49500.0,731.0,3.0,0.102,0,6,1,51448.0,11.0,13.62,9.0,Self-employed,Own,Medical,East,0,0.004730414883757798,105.36999153570497
48,46904.0,17498.0,701.0,10.0,0.295,0,5,4,187039.0,1.0,16.73,20.0,Salaried,Own,Medical,South,0,0.008653999383773193,68.1424565477685
56,68177.0,23366.0,708.0,4.0,0.285,0,12,4,89889.0,5.0,11.55,8.0,Contract,Rent,Medical,Central,0,0.008854656497376975,93.10405667296968
40,52340.0,34953.0,761.0,12.0,0.355,2,10,6,18709.0,4.0,11.38,6.0,Contract,Mortgage,Debt consolidation,West,0,0.3136661994031206,4933.608600481774
55,38715.0,25773.0,704.0,6.0,0.234,0,1,0,9660.0,4.0,10.35,16.0,Salaried,Own,Home improvement,North,0,0.004145517486788574,48.07908998415087
55,80238.0,70439.0,595.0,8.0,0.352,0,3,0,19318.0,6.0,13.61,52.0,Salaried,Own,Other,Central,0,0.06920457205185036,2193.6153828421297
59,34100.0,10000.0,689.0,6.0,0.164,0,10,3,6313.0,7.0,8.78,18.0,Contract,Rent,Medical,Central,0,0.006036104365054503,27.162469642745265
62,49702.0,23167.0,739.0,8.0,0.287,0,3,3,8314.0,6.0,18.95,23.0,Salaried,Mortgage,Other,West,0,0.004374945424916044,45.60946229656349
21,50063.0,109486.0,687.0,10.0,0.161,1,10,3,40750.0,4.0,12.97,48.0,Unemployed,Own,Home improvement,South,1,0.44931513273546153,22137.172480203633
59,28257.0,43165.0,636.0,3.0,0.081,0,9,2,25213.0,4.0,18.86,9.0,Salaried,Rent,Debt consolidation,Central,0,0.035024234210909125,680.3194813712516
59,86005.0,19000.0,688.0,7.0,0.705,0,12,2,18556.0,11.0,15.12,6.0,Contract,Own,Business,Central,0,0.012760894003967937,109.10564373392587
47,52808.0,40099.0,738.0,3.0,0.247,0,9,0,71687.0,6.0,11.76,9.0,Unemployed,Own,Other,West,0,0.005873370414325147,105.98232610981083
46,122316.0,21252.0,760.0,3.0,0.373,0,4,3,102040.0,10.0,13.36,6.0,Unemployed,Own,Home improvement,West,0,0.011800031885896543,112.848424937583
56,52336.0,66157.0,629.0,3.0,0.328,0,6,4,77258.0,1.0,12.22,8.0,Salaried,Own,Business,Central,1,0.5947281378685855,17705.443237637406
43,47876.0,40780.0,625.0,14.0,0.487,0,1,4,41175.0,9.0,9.54,26.0,Salaried,Rent,Business,North,1,0.6421336987900685,11783.795506496548
41,36404.0,11500.0,687.0,7.0,0.209,0,3,2,22901.0,3.0,11.25,6.0,Salaried,Own,Home improvement,East,0,0.004470838862054646,23.136591111132795
60,61173.0,26338.0,652.0,1.0,0.397,2,10,1,135494.0,12.0,11.31,20.0,Salaried,Rent,Debt consolidation,East,1,0.2513252241460581,2978.7316891014957
59,61364.0,30151.0,658.0,9.0,0.244,0,4,3,23869.0,4.0,13.06,2.0,Contract,Own,Business,West,0,0.013400854058136869,181.82211781809815
