customer_id,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,sanction_flag,pep_flag,selfie_match_score,approval_status
CUST019028,Average,Complete,0.711,Rejected,0,0,0.846,Rejected
CUST019029,Good,Complete,0.795,Rejected,0,0,0.65,Rejected
CUST019030,Good,Partial,0.818,Rejected,0,0,0.861,Rejected
CUST019031,Good,Complete,0.596,Review,0,0,0.807,Rejected
CUST019032,Good,Complete,0.537,Review,0,0,0.909,Rejected
CUST019033,Good,Complete,0.523,Review,0,0,0.933,Rejected
CUST019034,Good,Complete,0.437,Review,0,0,0.852,Rejected
CUST019035,Good,Complete,0.601,Review,0,0,0.942,Rejected
CUST019036,Good,Complete,0.567,Review,0,0,0.96,Rejected
CUST019037,Good,Complete,0.562,Review,0,0,0.837,Rejected
CUST019038,Poor,Complete,0.693,Rejected,0,0,0.933,Rejected
CUST019039,Average,Complete,0.613,Review,0,0,0.948,Rejected
CUST019040,Good,Complete,0.36,Review,0,0,0.972,Rejected
CUST019041,Good,Complete,0.615,Review,0,0,0.933,Rejected
CUST019042,Average,Complete,0.859,Rejected,0,1,0.767,Rejected
CUST019043,Good,Complete,0.558,Review,0,0,0.829,Rejected
CUST019044,Poor,Complete,0.711,Rejected,0,0,0.796,Rejected
CUST019045,Average,Complete,0.507,Review,0,0,0.955,Rejected
CUST019046,Average,Complete,0.616,Review,0,0,0.811,Rejected
CUST019047,Good,Complete,0.548,Review,0,0,0.965,Rejected
CUST019048,Good,Complete,0.456,Review,0,0,1.0,Rejected
CUST019049,Good,Complete,0.416,Review,0,0,0.936,Rejected
CUST019050,Good,Partial,0.713,Rejected,0,0,0.914,Rejected
CUST019051,Good,Pending,0.818,Rejected,0,0,0.923,Rejected
CUST019052,Good,Complete,0.582,Review,0,0,0.887,Rejected
CUST019053,Average,Pending,0.795,Rejected,0,0,0.925,Rejected
CUST019054,Average,Complete,0.576,Review,0,0,0.837,Rejected
CUST019055,Average,Pending,0.841,Rejected,0,0,0.886,Rejected
CUST019056,Average,Pending,0.878,Rejected,0,0,0.822,Rejected
CUST019057,Good,Complete,0.482,Review,0,0,0.905,Rejected
CUST019058,Good,Complete,0.634,Review,0,0,0.916,Rejected
CUST019059,Good,Complete,0.384,Review,0,0,0.75,Rejected
CUST019060,Poor,Pending,0.867,Rejected,0,0,0.802,Rejected
CUST019061,Good,Complete,0.582,Review,0,0,0.806,Rejected
CUST019062,Good,Complete,0.502,Review,0,0,0.872,Rejected
CUST019063,Good,Complete,0.393,Review,0,0,0.822,Rejected
CUST019064,Good,Complete,0.497,Review,0,0,0.991,Rejected
CUST019065,Good,Complete,0.661,Rejected,0,0,0.724,Rejected
CUST019066,Poor,Complete,0.76,Rejected,0,0,0.832,Rejected
CUST019067,Good,Complete,0.518,Review,0,0,0.802,Rejected
CUST019068,Good,Complete,0.444,Review,0,0,1.0,Rejected
CUST019069,Average,Complete,0.674,Rejected,0,0,0.939,Rejected
CUST019070,Average,Complete,0.626,Review,0,0,1.0,Rejected
CUST019071,Average,Complete,0.617,Review,0,0,0.842,Rejected
CUST019072,Average,Complete,0.616,Review,0,0,0.933,Rejected
CUST019073,Poor,Complete,0.635,Review,0,0,0.833,Rejected
CUST019074,Good,Partial,0.824,Rejected,0,0,0.782,Rejected
CUST019075,Good,Complete,0.465,Review,0,0,0.806,Rejected
CUST019076,Good,Complete,0.491,Review,0,0,0.861,Rejected
CUST019077,Good,Complete,0.349,Approved,0,0,0.871,Rejected
CUST019078,Poor,Complete,0.686,Rejected,0,0,0.883,Rejected
CUST019079,Good,Complete,0.53,Review,0,0,1.0,Rejected
CUST019080,Good,Complete,0.508,Review,0,0,0.944,Rejected
CUST019081,Good,Complete,0.565,Review,0,0,1.0,Rejected
CUST019082,Good,Complete,0.836,Rejected,1,0,0.851,Rejected
CUST019083,Good,Partial,0.769,Rejected,0,0,0.884,Rejected
CUST019084,Average,Complete,0.571,Review,0,0,0.885,Rejected
CUST019085,Good,Complete,0.618,Review,0,0,0.969,Rejected
CUST019086,Good,Complete,0.512,Review,0,0,0.913,Rejected
CUST019087,Good,Partial,0.924,Rejected,1,0,0.837,Rejected
CUST019088,Poor,Complete,0.687,Rejected,0,0,0.879,Rejected
CUST019089,Good,Complete,0.449,Review,0,0,1.0,Rejected
CUST019090,Good,Complete,0.574,Review,0,0,0.838,Rejected
CUST019091,Poor,Complete,0.912,Rejected,0,0,0.745,Rejected
CUST019092,Good,Complete,0.378,Review,0,0,0.979,Rejected
CUST019093,Average,Complete,0.556,Review,0,0,0.808,Rejected
CUST019094,Good,Complete,0.543,Review,0,0,0.888,Rejected
CUST019095,Good,Complete,0.541,Review,0,0,0.869,Rejected
CUST019096,Good,Complete,0.458,Review,0,0,0.876,Rejected
CUST019097,Good,Pending,0.768,Rejected,0,0,1.0,Rejected
CUST019098,Good,Partial,0.781,Rejected,0,0,0.854,Rejected
CUST019099,Good,Complete,0.52,Review,0,0,0.895,Rejected
CUST019100,Good,Complete,0.578,Review,0,0,1.0,Rejected
CUST019101,Average,Complete,0.675,Rejected,0,0,0.758,Rejected
CUST019102,Average,Complete,0.568,Review,0,0,0.804,Rejected
CUST019103,Good,Partial,0.971,Rejected,1,0,0.984,Rejected
CUST019104,Good,Complete,0.479,Review,0,0,1.0,Rejected
CUST019105,Good,Partial,0.705,Rejected,0,0,0.913,Rejected
CUST019106,Good,Pending,0.78,Rejected,0,0,0.88,Rejected
CUST019107,Poor,Complete,0.731,Rejected,0,0,0.832,Rejected
CUST019108,Good,Complete,0.518,Review,0,0,0.822,Rejected
CUST019109,Average,Complete,0.678,Rejected,0,0,0.815,Rejected
CUST019110,Average,Complete,0.736,Rejected,0,0,1.0,Rejected
CUST019111,Good,Complete,0.356,Review,0,0,0.884,Rejected
CUST019112,Good,Partial,0.943,Rejected,1,0,0.859,Rejected
CUST019113,Good,Complete,0.518,Review,0,0,0.801,Rejected
CUST019114,Good,Complete,0.597,Review,0,0,0.914,Rejected
CUST019115,Good,Complete,0.549,Review,0,0,0.879,Rejected
CUST019116,Good,Complete,0.533,Review,0,0,0.896,Rejected
CUST019117,Good,Partial,0.764,Rejected,0,0,0.859,Rejected
CUST019118,Average,Complete,0.627,Review,0,0,0.909,Rejected
CUST019119,Good,Partial,0.785,Rejected,0,0,1.0,Rejected
CUST019120,Good,Partial,0.668,Rejected,0,0,1.0,Rejected
CUST019121,Good,Complete,0.54,Review,0,0,0.893,Rejected
CUST019122,Good,Complete,0.477,Review,0,0,1.0,Rejected
CUST019123,Good,Pending,0.811,Rejected,0,0,0.798,Rejected
CUST019124,Average,Complete,0.604,Review,0,0,0.879,Rejected
CUST019125,Good,Complete,0.439,Review,0,0,0.847,Rejected
CUST019126,Good,Complete,0.757,Rejected,0,0,0.741,Rejected
CUST019127,Good,Partial,0.838,Rejected,0,0,0.835,Rejected
CUST019128,Good,Complete,0.253,Approved,0,0,0.847,Rejected
CUST019129,Average,Complete,0.633,Review,0,0,0.947,Rejected
CUST019130,Good,Pending,0.76,Rejected,0,0,0.908,Rejected
CUST019131,Good,Pending,0.823,Rejected,0,0,0.86,Rejected
CUST019132,Good,Complete,0.588,Review,0,0,0.999,Rejected
CUST019133,Good,Complete,0.414,Review,0,0,0.792,Rejected
CUST019134,Good,Complete,0.441,Review,0,0,0.883,Rejected
CUST019135,Good,Complete,0.379,Review,0,0,0.956,Rejected
CUST019136,Good,Complete,0.449,Review,0,0,0.891,Rejected
CUST019137,Good,Complete,0.403,Review,0,0,0.767,Rejected
CUST019138,Good,Complete,0.482,Review,0,0,0.95,Rejected
CUST019139,Good,Complete,0.517,Review,0,0,0.845,Rejected
CUST019140,Good,Complete,0.482,Review,0,0,0.826,Rejected
CUST019141,Poor,Complete,0.674,Rejected,0,0,0.867,Rejected
CUST019142,Average,Complete,0.553,Review,0,0,0.865,Rejected
CUST019143,Good,Complete,0.561,Review,0,0,0.93,Rejected
CUST019144,Good,Pending,0.805,Rejected,0,0,0.988,Rejected
CUST019145,Poor,Complete,0.59,Review,0,0,0.826,Rejected
CUST019146,Good,Complete,0.875,Rejected,1,0,0.925,Rejected
CUST019147,Average,Partial,0.853,Rejected,0,0,0.78,Rejected
CUST019148,Good,Complete,0.476,Review,0,0,0.766,Rejected
CUST019149,Average,Complete,0.559,Review,0,0,0.928,Rejected
CUST019150,Good,Partial,0.764,Rejected,0,0,0.789,Rejected
CUST019151,Good,Complete,0.503,Review,0,0,0.78,Rejected
CUST019152,Good,Pending,0.731,Rejected,0,0,0.844,Rejected
CUST019153,Good,Complete,0.626,Review,0,0,1.0,Rejected
CUST019154,Good,Complete,0.895,Rejected,1,0,0.831,Rejected
CUST019155,Average,Complete,0.734,Rejected,0,0,0.795,Rejected
CUST019156,Good,Complete,0.582,Review,0,0,0.901,Rejected
CUST019157,Good,Partial,0.894,Rejected,0,0,0.698,Rejected
CUST019158,Good,Complete,0.432,Review,0,0,0.951,Rejected
CUST019159,Good,Pending,0.748,Rejected,0,0,0.831,Rejected
CUST019160,Poor,Complete,0.929,Rejected,1,0,0.847,Rejected
CUST019161,Good,Complete,0.64,Review,0,0,0.902,Rejected
CUST019162,Good,Complete,0.502,Review,0,0,0.938,Rejected
CUST019163,Good,Complete,0.433,Review,0,0,0.937,Rejected
CUST019164,Good,Complete,0.414,Review,0,0,0.829,Rejected
CUST019165,Average,Complete,0.636,Review,0,0,0.891,Rejected
CUST019166,Good,Complete,0.515,Review,0,0,1.0,Rejected
CUST019167,Good,Complete,0.552,Review,0,0,0.865,Rejected
CUST019168,Good,Partial,0.668,Rejected,0,0,0.893,Rejected
CUST019169,Good,Complete,0.482,Review,0,0,0.872,Rejected
CUST019170,Good,Pending,0.8,Rejected,0,0,0.838,Rejected
CUST019171,Good,Complete,0.648,Review,0,0,0.793,Rejected
CUST019172,Good,Complete,0.549,Review,0,0,0.924,Rejected
CUST019173,Good,Partial,0.82,Rejected,0,0,0.868,Rejected
CUST019174,Good,Complete,0.468,Review,0,0,0.949,Rejected
CUST019175,Good,Complete,0.366,Review,0,0,0.984,Rejected
CUST019176,Poor,Complete,0.721,Rejected,0,0,0.882,Rejected
CUST019177,Good,Complete,0.731,Rejected,0,0,0.62,Rejected
CUST019178,Good,Complete,0.613,Review,0,0,0.818,Rejected
CUST019179,Good,Complete,0.57,Review,0,0,0.997,Rejected
CUST019180,Good,Complete,0.402,Review,0,0,0.88,Rejected
CUST019181,Good,Complete,0.498,Review,0,0,0.89,Rejected
CUST019182,Average,Pending,0.831,Rejected,0,0,0.958,Rejected
CUST019183,Good,Complete,0.435,Review,0,0,0.913,Rejected
CUST019184,Good,Complete,0.514,Review,0,0,0.912,Rejected
CUST019185,Good,Complete,0.515,Review,0,0,0.879,Rejected
CUST019186,Good,Complete,0.391,Review,0,0,0.767,Rejected
CUST019187,Good,Pending,0.796,Rejected,0,0,0.87,Rejected
CUST019188,Good,Complete,0.356,Review,0,0,0.876,Rejected
CUST019189,Poor,Complete,0.811,Rejected,0,0,0.73,Rejected
CUST019190,Good,Complete,0.473,Review,0,0,1.0,Rejected
CUST019191,Good,Complete,0.471,Review,0,0,0.832,Rejected
CUST019192,Good,Complete,0.526,Review,0,0,0.917,Rejected
CUST019193,Average,Complete,0.583,Review,0,0,0.874,Rejected
CUST019194,Good,Complete,0.673,Rejected,0,0,0.748,Rejected
CUST019195,Average,Complete,0.665,Rejected,0,0,0.797,Rejected
CUST019196,Good,Partial,0.74,Rejected,0,0,0.869,Rejected
CUST019197,Average,Pending,0.856,Rejected,0,0,1.0,Rejected
CUST019198,Good,Complete,0.616,Review,0,0,0.87,Rejected
CUST019199,Good,Complete,0.612,Review,0,0,0.895,Rejected
CUST019200,Good,Complete,0.468,Review,0,0,1.0,Rejected
CUST019201,Good,Complete,0.521,Review,0,0,0.79,Rejected
CUST019202,Average,Complete,0.588,Review,0,0,0.901,Rejected
CUST019203,Good,Complete,0.276,Approved,0,0,0.947,Rejected
CUST019204,Good,Complete,0.475,Review,0,0,0.913,Rejected
CUST019205,Good,Partial,0.781,Rejected,0,0,0.975,Rejected
CUST019206,Good,Complete,0.877,Rejected,1,0,0.845,Rejected
CUST019207,Good,Partial,0.791,Rejected,0,0,0.86,Rejected
CUST019208,Average,Complete,0.582,Review,0,0,0.907,Rejected
CUST019209,Good,Complete,0.528,Review,0,0,0.781,Rejected
CUST019210,Good,Complete,0.51,Review,0,0,1.0,Rejected
CUST019211,Good,Pending,0.693,Rejected,0,0,1.0,Rejected
CUST019212,Good,Complete,0.423,Review,0,0,0.906,Rejected
CUST019213,Good,Complete,0.671,Rejected,0,0,0.913,Rejected
CUST019214,Average,Complete,0.649,Review,0,0,0.986,Rejected
CUST019215,Average,Complete,0.715,Rejected,0,0,0.917,Rejected
CUST019216,Good,Complete,0.562,Review,0,0,0.958,Rejected
CUST019217,Good,Complete,0.63,Review,0,0,0.875,Rejected
CUST019218,Poor,Partial,0.882,Rejected,0,0,0.842,Rejected
CUST019219,Average,Complete,0.675,Rejected,0,0,0.864,Rejected
CUST019220,Good,Complete,0.65,Review,0,0,1.0,Rejected
CUST019221,Good,Partial,0.722,Rejected,0,0,0.892,Rejected
CUST019222,Average,Complete,0.694,Rejected,0,0,0.927,Rejected
CUST019223,Good,Complete,0.568,Review,0,0,0.776,Rejected
CUST019224,Good,Pending,0.812,Rejected,0,0,0.845,Rejected
CUST019225,Good,Complete,0.391,Review,0,0,0.9,Rejected
CUST019226,Poor,Complete,0.75,Rejected,0,0,0.905,Rejected
CUST019227,Good,Complete,0.52,Review,0,0,0.967,Rejected
CUST019228,Poor,Complete,0.717,Rejected,0,0,0.881,Rejected
CUST019229,Good,Complete,0.566,Review,0,0,0.874,Rejected
CUST019230,Good,Complete,0.466,Review,0,0,0.943,Rejected
CUST019231,Good,Complete,0.568,Review,0,0,0.894,Rejected
CUST019232,Average,Complete,0.662,Rejected,0,0,0.877,Rejected
CUST019233,Poor,Complete,0.735,Rejected,0,0,0.964,Rejected
CUST019234,Poor,Complete,0.662,Rejected,0,0,0.783,Rejected
CUST019235,Good,Complete,0.578,Review,0,0,0.875,Rejected
CUST019236,Poor,Complete,0.693,Rejected,0,0,0.915,Rejected
CUST019237,Good,Complete,0.571,Review,0,0,1.0,Rejected
CUST019238,Poor,Complete,0.707,Rejected,0,0,0.877,Rejected
CUST019239,Average,Complete,0.654,Rejected,0,0,0.783,Rejected
CUST019240,Average,Complete,0.682,Rejected,0,0,0.886,Rejected
CUST019241,Good,Complete,0.527,Review,0,0,0.958,Rejected
CUST019242,Good,Complete,0.534,Review,0,0,0.948,Rejected
CUST019243,Good,Complete,0.513,Review,0,0,0.794,Rejected
CUST019244,Poor,Complete,0.655,Rejected,0,0,0.88,Rejected
CUST019245,Good,Partial,0.861,Rejected,0,0,0.68,Rejected
CUST019246,Average,Complete,0.611,Review,0,0,0.954,Rejected
CUST019247,Good,Complete,0.66,Rejected,0,0,0.897,Rejected
CUST019248,Poor,Complete,0.813,Rejected,0,0,0.891,Rejected
CUST019249,Good,Complete,0.464,Review,0,0,0.897,Rejected
CUST019250,Good,Complete,0.563,Review,0,0,0.833,Rejected
CUST019251,Average,Partial,0.862,Rejected,0,0,0.872,Rejected
CUST019252,Good,Complete,0.578,Review,0,0,0.99,Rejected
CUST019253,Average,Complete,0.615,Review,0,0,0.894,Rejected
CUST019254,Good,Complete,0.362,Review,0,0,0.873,Rejected
CUST019255,Good,Complete,0.556,Review,0,0,0.847,Rejected
CUST019256,Good,Complete,0.482,Review,0,0,0.761,Rejected
CUST019257,Good,Complete,0.424,Review,0,0,0.958,Rejected
CUST019258,Good,Complete,0.599,Review,0,0,1.0,Rejected
CUST019259,Average,Partial,0.829,Rejected,0,0,1.0,Rejected
CUST019260,Good,Partial,0.775,Rejected,0,0,0.948,Rejected
CUST019261,Good,Partial,0.744,Rejected,0,0,0.945,Rejected
CUST019262,Good,Complete,0.795,Rejected,0,0,0.698,Rejected
CUST019263,Average,Complete,0.556,Review,0,0,1.0,Rejected
CUST019264,Average,Complete,0.595,Review,0,0,0.882,Rejected
CUST019265,Average,Partial,0.864,Rejected,0,0,0.799,Rejected
CUST019266,Average,Pending,0.765,Rejected,0,0,0.926,Rejected
CUST019267,Average,Partial,0.915,Rejected,0,0,1.0,Rejected
CUST019268,Average,Complete,0.594,Review,0,0,0.848,Rejected
CUST019269,Good,Complete,0.454,Review,0,0,0.824,Rejected
CUST019270,Good,Complete,0.391,Review,0,0,0.938,Rejected
CUST019271,Good,Complete,0.501,Review,0,0,1.0,Rejected
CUST019272,Poor,Complete,0.6,Review,0,0,0.842,Rejected
CUST019273,Good,Complete,0.594,Review,0,0,0.831,Rejected
CUST019274,Good,Complete,0.387,Review,0,0,0.895,Rejected
CUST019275,Average,Complete,0.732,Rejected,0,0,0.905,Rejected
CUST019276,Average,Complete,0.689,Rejected,0,0,0.796,Rejected
CUST019277,Good,Complete,0.502,Review,0,0,0.995,Rejected
CUST019278,Good,Complete,0.443,Review,0,0,0.907,Rejected
CUST019279,Good,Complete,0.581,Review,0,0,0.875,Rejected
CUST019280,Good,Complete,0.598,Review,0,0,0.924,Rejected
CUST019281,Good,Complete,0.513,Review,0,0,1.0,Rejected
CUST019282,Average,Complete,0.639,Review,0,0,0.882,Rejected
CUST019283,Good,Partial,0.791,Rejected,0,0,0.87,Rejected
CUST019284,Good,Complete,0.504,Review,0,0,0.967,Rejected
CUST019285,Good,Complete,0.727,Rejected,0,0,0.684,Rejected
CUST019286,Good,Complete,0.518,Review,0,0,0.9,Rejected
CUST019287,Average,Complete,0.56,Review,0,0,0.917,Rejected
CUST019288,Average,Complete,0.633,Review,0,0,0.753,Rejected
CUST019289,Good,Complete,0.35,Review,0,0,0.961,Rejected
CUST019290,Average,Complete,0.637,Review,0,0,0.855,Rejected
CUST019291,Good,Complete,0.451,Review,0,0,0.869,Rejected
CUST019292,Good,Complete,0.552,Review,0,0,0.892,Rejected
CUST019293,Good,Complete,0.522,Review,0,0,0.871,Rejected
CUST019294,Good,Complete,0.519,Review,0,0,0.823,Rejected
CUST019295,Good,Complete,0.457,Review,0,0,0.838,Rejected
CUST019296,Average,Complete,0.639,Review,0,0,0.834,Rejected
CUST019297,Good,Complete,0.453,Review,0,0,0.95,Rejected
CUST019298,Good,Complete,0.812,Rejected,1,0,0.98,Rejected
CUST019299,Good,Complete,0.37,Review,0,0,0.901,Rejected
CUST019300,Good,Partial,0.736,Rejected,0,0,0.868,Rejected
CUST019301,Good,Complete,0.414,Review,0,0,0.941,Rejected
CUST019302,Poor,Complete,0.653,Rejected,0,0,0.986,Rejected
CUST019303,Average,Complete,0.715,Rejected,0,0,0.966,Rejected
CUST019304,Good,Complete,0.591,Review,0,0,0.818,Rejected
CUST019305,Average,Partial,0.889,Rejected,0,0,0.916,Rejected
CUST019306,Good,Complete,0.602,Review,0,0,0.785,Rejected
CUST019307,Good,Pending,0.927,Rejected,0,0,0.658,Rejected
CUST019308,Good,Complete,0.788,Rejected,0,0,0.722,Rejected
CUST019309,Poor,Complete,0.776,Rejected,0,0,0.985,Rejected
CUST019310,Average,Partial,0.766,Rejected,0,0,0.868,Rejected
CUST019311,Good,Complete,0.55,Review,0,0,0.962,Rejected
CUST019312,Good,Complete,0.392,Review,0,0,0.944,Rejected
CUST019313,Good,Complete,0.786,Rejected,0,1,0.852,Rejected
CUST019314,Good,Complete,0.545,Review,0,0,1.0,Rejected
CUST019315,Poor,Complete,0.663,Rejected,0,0,0.863,Rejected
CUST019316,Good,Pending,0.944,Rejected,1,0,0.774,Rejected
CUST019317,Average,Complete,0.554,Review,0,0,0.95,Rejected
CUST019318,Good,Complete,0.557,Review,0,0,0.963,Rejected
CUST019319,Good,Complete,0.484,Review,0,0,0.863,Rejected
CUST019320,Poor,Complete,0.603,Review,0,0,0.895,Rejected
CUST019321,Good,Pending,0.733,Rejected,0,0,0.832,Rejected
CUST019322,Good,Complete,0.641,Review,0,0,0.903,Rejected
CUST019323,Good,Complete,0.489,Review,0,0,0.859,Rejected
CUST019324,Good,Partial,0.674,Rejected,0,0,0.909,Rejected
CUST019325,Good,Partial,0.745,Rejected,0,0,1.0,Rejected
CUST019326,Good,Complete,0.488,Review,0,0,0.856,Rejected
CUST019327,Good,Complete,0.727,Rejected,0,0,0.734,Rejected
CUST019328,Good,Complete,0.573,Review,0,0,0.986,Rejected
CUST019329,Average,Complete,0.649,Review,0,0,0.921,Rejected
CUST019330,Good,Complete,0.4,Review,0,0,1.0,Rejected
CUST019331,Good,Complete,0.34,Approved,0,0,0.958,Approved
CUST019332,Good,Complete,0.512,Review,0,0,0.96,Rejected
CUST019333,Good,Partial,0.623,Review,0,0,0.862,Rejected
CUST019334,Average,Complete,0.553,Review,0,0,0.923,Rejected
CUST019335,Good,Complete,0.368,Review,0,0,0.872,Rejected
CUST019336,Good,Complete,0.607,Review,0,0,0.956,Rejected
CUST019337,Good,Complete,0.44,Review,0,0,0.895,Rejected
CUST019338,Average,Partial,0.855,Rejected,0,0,0.815,Rejected
CUST019339,Good,Complete,0.433,Review,0,0,0.914,Rejected
CUST019340,Average,Complete,0.666,Rejected,0,0,0.93,Rejected
CUST019341,Average,Complete,0.583,Review,0,0,1.0,Rejected
CUST019342,Average,Complete,0.635,Review,0,0,0.84,Rejected
CUST019343,Average,Complete,0.584,Review,0,0,0.871,Rejected
CUST019344,Good,Partial,0.661,Rejected,0,0,0.887,Rejected
CUST019345,Good,Complete,0.54,Review,0,0,0.916,Rejected
CUST019346,Good,Complete,0.485,Review,0,0,0.896,Rejected
CUST019347,Average,Complete,0.469,Review,0,0,1.0,Rejected
CUST019348,Good,Complete,0.476,Review,0,0,0.89,Rejected
CUST019349,Good,Complete,0.645,Review,0,0,1.0,Rejected
CUST019350,Good,Complete,0.44,Review,0,0,0.868,Rejected
CUST019351,Good,Complete,0.628,Review,0,0,0.827,Rejected
CUST019352,Good,Pending,0.883,Rejected,0,0,0.747,Rejected
CUST019353,Good,Complete,0.432,Review,0,0,0.947,Rejected
CUST019354,Average,Partial,0.878,Rejected,0,0,0.949,Rejected
CUST019355,Good,Complete,0.382,Review,0,0,1.0,Rejected
CUST019356,Poor,Complete,0.679,Rejected,0,0,0.966,Rejected
CUST019357,Good,Complete,0.511,Review,0,0,1.0,Rejected
CUST019358,Poor,Complete,0.691,Rejected,0,0,0.905,Rejected
CUST019359,Average,Partial,0.892,Rejected,0,0,0.775,Rejected
CUST019360,Good,Complete,0.739,Rejected,0,0,0.733,Rejected
CUST019361,Average,Pending,0.817,Rejected,0,0,0.78,Rejected
CUST019362,Good,Complete,0.364,Review,0,0,0.995,Rejected
CUST019363,Average,Complete,0.699,Rejected,0,0,0.926,Rejected
CUST019364,Good,Partial,0.778,Rejected,0,0,0.818,Rejected
CUST019365,Good,Complete,0.521,Review,0,0,0.95,Rejected
CUST019366,Average,Complete,0.512,Review,0,0,0.847,Rejected
CUST019367,Good,Complete,0.456,Review,0,0,0.823,Rejected
CUST019368,Good,Complete,0.343,Approved,0,0,0.807,Approved
CUST019369,Poor,Complete,0.977,Rejected,1,0,0.744,Rejected
CUST019370,Good,Complete,0.525,Review,0,0,0.943,Rejected
CUST019371,Good,Pending,0.82,Rejected,0,0,0.932,Rejected
CUST019372,Average,Complete,0.627,Review,0,0,0.887,Rejected
CUST019373,Good,Complete,0.538,Review,0,0,0.942,Rejected
CUST019374,Good,Complete,0.527,Review,0,0,0.914,Rejected
CUST019375,Average,Pending,0.944,Rejected,0,0,0.697,Rejected
CUST019376,Good,Complete,0.516,Review,0,0,1.0,Rejected
CUST019377,Good,Partial,0.857,Rejected,0,0,0.836,Rejected
CUST019378,Good,Complete,0.517,Review,0,0,0.941,Rejected
CUST019379,Good,Complete,0.592,Review,0,0,0.985,Rejected
CUST019380,Average,Complete,0.75,Rejected,0,0,0.875,Rejected
CUST019381,Good,Complete,0.658,Rejected,0,0,0.845,Rejected
CUST019382,Good,Partial,0.801,Rejected,0,0,1.0,Rejected
CUST019383,Good,Complete,0.415,Review,0,0,0.892,Rejected
CUST019384,Good,Complete,0.461,Review,0,0,0.947,Rejected
CUST019385,Good,Complete,0.461,Review,0,0,0.944,Rejected
CUST019386,Good,Complete,0.558,Review,0,0,0.83,Rejected
CUST019387,Good,Pending,0.711,Rejected,0,0,0.967,Rejected
CUST019388,Good,Complete,0.584,Review,0,0,0.771,Rejected
CUST019389,Good,Partial,0.763,Rejected,0,0,0.878,Rejected
CUST019390,Good,Complete,0.641,Review,0,0,0.92,Rejected
CUST019391,Good,Complete,0.791,Rejected,0,0,0.721,Rejected
CUST019392,Good,Partial,0.676,Rejected,0,0,1.0,Rejected
CUST019393,Good,Complete,0.871,Rejected,0,1,0.966,Rejected
CUST019394,Poor,Complete,0.684,Rejected,0,0,0.82,Rejected
CUST019395,Poor,Complete,0.695,Rejected,0,0,0.916,Rejected
CUST019396,Good,Complete,0.539,Review,0,0,0.784,Rejected
CUST019397,Good,Partial,0.836,Rejected,0,0,0.873,Rejected
CUST019398,Average,Partial,0.8,Rejected,0,0,0.822,Rejected
CUST019399,Good,Complete,0.549,Review,0,0,0.839,Rejected
CUST019400,Good,Complete,0.508,Review,0,0,0.857,Rejected
CUST019401,Good,Complete,0.922,Rejected,0,1,0.682,Rejected
CUST019402,Good,Complete,0.612,Review,0,0,0.819,Rejected
CUST019403,Average,Complete,0.587,Review,0,0,0.915,Rejected
CUST019404,Good,Complete,0.522,Review,0,0,1.0,Rejected
CUST019405,Average,Complete,0.55,Review,0,0,0.895,Rejected
CUST019406,Good,Complete,0.48,Review,0,0,0.854,Rejected
CUST019407,Good,Complete,0.598,Review,0,0,0.895,Rejected
CUST019408,Average,Complete,0.706,Rejected,0,0,1.0,Rejected
CUST019409,Good,Partial,0.735,Rejected,0,0,0.781,Rejected
CUST019410,Average,Complete,0.483,Review,0,0,1.0,Rejected
CUST019411,Good,Complete,0.563,Review,0,0,0.876,Rejected
CUST019412,Average,Complete,0.563,Review,0,0,0.943,Rejected
CUST019413,Good,Complete,0.447,Review,0,0,0.902,Rejected
CUST019414,Good,Partial,0.922,Rejected,0,0,0.748,Rejected
CUST019415,Good,Complete,0.397,Review,0,0,0.834,Rejected
CUST019416,Average,Partial,0.793,Rejected,0,0,0.908,Rejected
CUST019417,Good,Complete,0.418,Review,0,0,1.0,Rejected
CUST019418,Good,Complete,0.458,Review,0,0,0.799,Rejected
CUST019419,Good,Complete,0.554,Review,0,0,0.879,Rejected
CUST019420,Good,Complete,0.428,Review,0,0,0.96,Rejected
CUST019421,Good,Complete,0.579,Review,0,0,0.958,Rejected
CUST019422,Good,Complete,0.57,Review,0,0,0.883,Rejected
CUST019423,Average,Complete,0.704,Rejected,0,0,0.976,Rejected
CUST019424,Poor,Complete,0.75,Rejected,0,0,1.0,Rejected
CUST019425,Good,Complete,0.458,Review,0,0,0.858,Rejected
CUST019426,Average,Complete,0.935,Rejected,1,0,0.927,Rejected
CUST019427,Average,Complete,0.693,Rejected,0,0,0.996,Rejected
CUST019428,Good,Complete,0.483,Review,0,0,1.0,Rejected
CUST019429,Good,Complete,0.471,Review,0,0,0.817,Rejected
CUST019430,Good,Complete,0.365,Review,0,0,0.867,Rejected
CUST019431,Average,Complete,0.659,Rejected,0,0,0.867,Rejected
CUST019432,Good,Complete,0.663,Rejected,0,0,0.691,Rejected
CUST019433,Good,Partial,0.775,Rejected,0,0,1.0,Rejected
CUST019434,Average,Complete,0.585,Review,0,0,0.818,Rejected
CUST019435,Good,Complete,0.515,Review,0,0,0.973,Rejected
CUST019436,Good,Complete,0.543,Review,0,0,0.938,Rejected
CUST019437,Good,Complete,0.486,Review,0,0,0.805,Rejected
CUST019438,Good,Complete,0.471,Review,0,0,0.924,Rejected
