customer_id,age,gender,marital_status,education,employment_type,region,city_tier,residency_type,annual_income,monthly_income,monthly_expenses,savings_balance,existing_debt,loan_amount,tenure_months,interest_rate,credit_history_years,num_active_accounts,num_open_loans,credit_utilization,delinquency_30,delinquency_60,delinquency_90,recent_inquiries,repayment_ratio,avg_balance,txn_count_month,cashflow_stability,salary_credit_flag,overdraft_usage,collateral_flag,collateral_value,kyc_doc_quality,kyc_completion,kyc_risk_score,kyc_status,bureau_score,credit_score_band,dti,affordability_ratio,default_probability,risk_band,approval_status,loan_status,default
CUST013615,24,Female,Married,Master,Contract,East,Tier3,Own,67053.0,5587.75,4296.82,20014.72,107.29,19946.65,37,7.66,26,10,2,0.177,0,0,0,2,1.298,24051.52,43,0.77,1,0,1,42627.0,Good,Partial,0.765,Rejected,850.0,Excellent,0.299,0.231,0.374,Medium,Rejected,Performing,0
CUST013616,63,Female,Single,Bachelor,Self-employed,East,Tier2,Rent,53790.0,4482.5,2502.38,3258.28,10314.82,38993.37,68,9.7,30,6,3,0.07,0,0,0,1,1.784,2297.9,53,0.725,1,0,1,42348.0,Poor,Complete,0.684,Rejected,850.0,Excellent,0.917,0.442,0.176,Low,Rejected,Performing,0
CUST013617,51,Male,Single,Associate,Student,South,Tier2,Own,83949.0,6995.75,5711.11,20914.2,53725.81,40165.19,29,9.1,8,12,3,0.317,0,0,0,5,1.223,22488.17,80,0.574,0,0,0,0.0,Good,Complete,0.5,Review,752.0,Very Good,1.118,0.184,0.882,Critical,Rejected,Defaulted,1
CUST013618,40,Female,Married,Associate,Salaried,East,Tier3,Rent,37930.0,3160.83,1633.62,9022.46,23086.7,4906.3,13,8.03,25,3,2,0.259,0,0,0,4,1.925,6343.91,23,0.679,1,1,0,0.0,Good,Complete,0.532,Review,850.0,Excellent,0.738,0.483,0.077,Low,Rejected,Performing,0
CUST013619,59,Female,Single,Bachelor,Contract,South,Tier2,Rent,150004.0,12500.33,7728.41,47480.4,60201.85,21675.04,19,11.26,17,9,2,0.301,1,1,0,3,1.615,54932.64,138,0.711,0,1,0,0.0,Average,Complete,0.646,Review,845.0,Excellent,0.546,0.382,0.968,Critical,Rejected,Defaulted,1
CUST013620,56,Female,Single,Associate,Unemployed,West,Tier1,Own,70421.0,5868.42,4434.93,13602.97,37507.38,29000.75,71,10.91,17,5,0,0.279,0,0,0,2,1.32,15595.74,117,0.737,1,0,0,0.0,Poor,Complete,0.95,Rejected,796.0,Very Good,0.944,0.244,0.645,High,Rejected,At Risk,0
CUST013621,55,Male,Married,Master,Salaried,East,Tier1,Own,32116.0,2676.33,1371.99,6827.51,15736.44,9619.02,26,12.13,10,11,4,0.191,0,0,0,3,1.934,4487.78,123,0.82,0,0,1,12667.0,Good,Partial,0.911,Rejected,799.0,Very Good,0.789,0.487,0.549,High,Rejected,At Risk,0
CUST013622,28,Male,Single,Master,Salaried,South,Tier2,Own,59117.0,4926.42,3598.88,4968.0,12512.12,19338.63,52,10.63,17,12,3,0.318,0,1,0,0,1.365,3053.21,143,0.595,1,0,1,42267.0,Good,Complete,0.389,Review,841.0,Excellent,0.539,0.269,0.249,Low,Rejected,Performing,0
CUST013623,49,Male,Single,Bachelor,Salaried,East,Tier1,Rent,45811.0,3817.58,1737.7,13994.43,21179.75,19448.08,37,12.25,18,7,2,0.26,0,0,0,2,2.182,13257.5,33,0.849,1,0,0,0.0,Good,Complete,0.612,Review,844.0,Excellent,0.887,0.545,0.404,Medium,Rejected,Performing,0
CUST013624,33,Female,Married,High School,Student,West,Tier1,Family,75334.0,6277.83,3227.73,24796.76,28385.79,51657.68,14,10.06,19,10,1,0.455,1,0,0,4,1.939,37026.87,39,0.668,0,0,1,95306.0,Good,Partial,0.804,Rejected,763.0,Very Good,1.063,0.486,0.935,Critical,Rejected,Defaulted,1
CUST013625,24,Male,Single,High School,Contract,South,Tier3,Rent,28017.0,2334.75,1867.41,1739.88,8284.45,20871.9,10,10.02,9,6,2,0.487,1,0,0,0,1.244,1604.43,91,0.697,1,1,1,26340.0,Good,Complete,0.834,Rejected,795.0,Very Good,1.041,0.2,0.653,High,Rejected,At Risk,0
CUST013626,36,Female,Married,Bachelor,Self-employed,West,Tier1,Family,57607.0,4800.58,3405.52,16066.63,6251.86,47137.05,65,9.16,4,10,3,0.155,0,0,0,1,1.406,23361.47,34,0.765,1,0,0,0.0,Good,Complete,0.495,Review,784.0,Very Good,0.927,0.291,0.771,Critical,Rejected,At Risk,0
CUST013627,25,Male,Married,Associate,Salaried,West,Tier3,Family,137215.0,11434.58,7167.78,38750.58,4853.73,31273.8,36,10.7,14,11,3,0.379,0,0,0,1,1.593,55194.33,35,0.99,1,0,0,0.0,Good,Complete,0.429,Review,825.0,Excellent,0.263,0.373,0.036,Low,Rejected,Performing,0
CUST013628,25,Male,Divorced,Associate,Contract,East,Tier3,Own,69295.0,5774.58,2670.71,24011.38,7812.87,53679.62,12,7.56,21,2,1,0.291,0,1,1,2,2.156,28142.83,78,0.674,1,1,0,0.0,Average,Complete,0.666,Rejected,847.0,Excellent,0.887,0.538,0.893,Critical,Rejected,Defaulted,1
CUST013629,53,Male,Single,Bachelor,Salaried,South,Tier2,Own,25843.0,2153.58,1794.43,3640.0,2712.54,4458.6,70,10.2,4,1,0,0.285,1,2,0,1,1.193,2020.71,56,0.99,0,0,0,0.0,Poor,Complete,0.632,Review,681.0,Good,0.277,0.167,0.66,High,Rejected,At Risk,0
CUST013630,43,Male,Single,Bachelor,Student,South,Tier3,Own,64821.0,5401.75,4567.68,21918.9,18352.97,15536.59,33,6.36,27,10,3,0.157,1,0,0,1,1.181,10990.69,114,0.526,1,2,0,0.0,Good,Complete,0.583,Review,850.0,Excellent,0.523,0.154,0.353,Medium,Rejected,Performing,0
CUST013631,38,Male,Married,High School,Self-employed,East,Tier3,Family,54048.0,4504.0,2544.56,3824.8,13217.76,16553.86,38,11.51,0,7,4,0.499,0,0,0,0,1.762,4889.28,66,0.66,0,1,0,0.0,Average,Complete,0.482,Review,735.0,Good,0.551,0.435,0.152,Low,Rejected,Performing,0
CUST013632,29,Female,Married,Bachelor,Self-employed,North,Tier3,Family,85403.0,7116.92,5298.43,26187.89,38017.58,28522.38,59,11.32,3,6,2,0.271,0,0,0,4,1.34,16375.55,85,0.494,1,0,0,0.0,Good,Partial,0.65,Review,729.0,Good,0.779,0.256,0.832,Critical,Rejected,Defaulted,1
CUST013633,55,Other,Married,High School,Student,West,Tier3,Own,72940.0,6078.33,3364.4,17561.22,32799.3,20829.51,27,12.4,7,9,2,0.129,0,0,0,3,1.8,25650.13,29,0.656,1,0,0,0.0,Average,Complete,0.577,Review,755.0,Very Good,0.735,0.446,0.181,Low,Rejected,Performing,0
CUST013634,49,Male,Single,Bachelor,Contract,South,Tier3,Rent,71209.0,5934.08,4584.47,9293.05,46052.47,24075.78,12,5.49,14,9,3,0.189,1,0,0,1,1.293,13615.13,116,0.743,1,0,0,0.0,Good,Complete,0.508,Review,800.0,Excellent,0.985,0.227,0.572,High,Rejected,At Risk,0
CUST013635,47,Male,Single,Bachelor,Salaried,East,Tier1,Own,48474.0,4039.5,2129.57,11699.68,9288.97,37337.08,41,9.99,21,8,1,0.611,0,0,0,0,1.888,7830.48,106,0.734,1,1,1,40160.0,Good,Complete,0.453,Review,850.0,Excellent,0.962,0.473,0.217,Low,Rejected,Performing,0
CUST013636,29,Female,Single,Associate,Self-employed,South,Tier2,Own,25697.0,2141.42,1150.17,552.14,6822.94,13198.68,41,8.7,29,1,3,0.272,0,0,0,2,1.848,472.49,16,0.582,1,0,1,32606.0,Good,Complete,0.534,Review,850.0,Excellent,0.779,0.463,0.282,Medium,Rejected,Performing,0
CUST013637,26,Male,Married,Master,Unemployed,West,Tier3,Family,66106.0,5508.83,4472.02,17433.62,12727.65,23799.69,82,9.96,6,3,4,0.26,0,1,0,1,1.229,25316.73,66,0.643,0,1,1,51420.0,Good,Complete,0.556,Review,744.0,Very Good,0.553,0.188,0.205,Low,Rejected,Performing,0
CUST013638,26,Female,Single,Master,Unemployed,South,Tier2,Own,36653.0,3054.42,2246.47,3468.48,8053.41,29113.76,35,10.3,17,11,3,0.134,0,0,0,1,1.353,1956.03,65,0.694,1,0,0,0.0,Good,Complete,0.501,Review,850.0,Excellent,1.014,0.265,0.8,Critical,Rejected,At Risk,0
CUST013639,22,Female,Single,Master,Salaried,South,Tier1,Rent,87291.0,7274.25,3736.76,13266.37,25173.87,40109.31,79,10.1,8,8,1,0.229,1,0,0,1,1.941,14110.59,70,0.869,0,0,0,0.0,Good,Complete,0.497,Review,786.0,Very Good,0.748,0.486,0.685,High,Rejected,At Risk,0
CUST013640,64,Female,Married,Associate,Salaried,South,Tier3,Own,38137.0,3178.08,1969.11,9807.89,18116.03,31054.34,15,13.86,4,1,3,0.195,0,1,0,1,1.603,10150.12,60,0.725,1,2,0,0.0,Good,Partial,0.796,Rejected,760.0,Very Good,1.289,0.38,0.94,Critical,Rejected,Defaulted,1
CUST013641,37,Male,Single,Master,Contract,East,Tier2,Rent,206966.0,17247.17,11329.03,68982.98,110240.89,127362.11,83,14.28,6,9,4,0.294,0,0,0,0,1.52,36171.58,140,0.793,1,1,1,245540.0,Average,Complete,0.551,Review,799.0,Very Good,1.148,0.343,0.084,Low,Rejected,Performing,0
CUST013642,50,Female,Single,Bachelor,Salaried,West,Tier1,Family,36342.0,3028.5,1708.72,8295.3,10700.53,5195.87,51,11.95,29,3,1,0.265,0,0,0,1,1.76,7703.15,126,0.659,1,0,0,0.0,Good,Complete,0.54,Review,850.0,Excellent,0.437,0.436,0.023,Low,Rejected,Performing,0
CUST013643,65,Female,Single,Associate,Salaried,West,Tier3,Own,67520.0,5626.67,3309.36,17778.33,32350.61,60444.77,21,9.8,3,12,2,0.125,1,0,0,0,1.695,9971.78,30,0.727,0,1,0,0.0,Good,Complete,0.555,Review,743.0,Very Good,1.374,0.412,0.265,Medium,Rejected,Performing,0
CUST013644,63,Male,Married,Bachelor,Salaried,South,Tier1,Own,24028.0,2002.33,989.66,5995.98,5423.98,2449.83,58,5.77,9,1,4,0.304,2,0,0,1,2.012,8219.01,80,0.716,1,0,0,0.0,Good,Complete,0.356,Review,764.0,Very Good,0.328,0.506,0.071,Low,Rejected,Performing,0
CUST013645,35,Female,Married,Master,Contract,South,Tier2,Own,141377.0,11781.42,9533.12,18465.84,71066.7,107946.45,51,10.35,21,1,4,0.332,0,0,1,2,1.235,12321.8,31,0.769,1,0,0,0.0,Good,Complete,0.57,Review,834.0,Excellent,1.266,0.191,0.793,Critical,Rejected,At Risk,0
CUST013646,43,Male,Married,Master,Salaried,South,Tier2,Own,39150.0,3262.5,2422.03,7827.16,24662.04,31125.31,78,6.4,3,4,3,0.212,1,0,0,0,1.343,8844.58,142,0.91,1,0,0,0.0,Good,Complete,0.379,Review,756.0,Very Good,1.425,0.258,0.325,Medium,Rejected,Performing,0
CUST013647,41,Male,Married,Associate,Self-employed,West,Tier2,Rent,68643.0,5720.25,4850.7,9439.87,15827.63,31275.14,81,8.65,25,4,4,0.382,0,0,0,1,1.177,11450.97,146,0.8,0,1,0,0.0,Good,Pending,0.751,Rejected,850.0,Excellent,0.686,0.152,0.136,Low,Rejected,Performing,0
CUST013648,22,Female,Divorced,High School,Student,South,Tier3,Own,75312.0,6276.0,2925.4,9206.28,33757.3,48576.65,69,7.7,20,6,3,0.314,1,0,0,1,2.14,7496.12,11,0.818,1,1,0,0.0,Good,Complete,0.55,Review,850.0,Excellent,1.093,0.534,0.436,Medium,Rejected,Performing,0
CUST013649,55,Male,Single,Bachelor,Salaried,South,Tier1,Own,86317.0,7193.08,4872.41,23662.7,11618.51,12520.59,6,9.48,27,2,0,0.143,0,0,0,3,1.473,31664.91,17,0.822,1,0,1,10068.0,Average,Complete,0.623,Review,850.0,Excellent,0.28,0.323,0.081,Low,Rejected,Performing,0
CUST013650,46,Male,Single,Master,Contract,North,Tier2,Rent,75960.0,6330.0,4823.25,7396.46,16204.6,8956.46,32,9.95,14,1,3,0.516,0,0,0,2,1.31,8059.08,112,0.866,1,0,0,0.0,Good,Complete,0.535,Review,843.0,Excellent,0.331,0.238,0.09,Low,Rejected,Performing,0
CUST013651,37,Male,Married,PhD,Salaried,North,Tier1,Own,55735.0,4644.58,2913.5,19052.61,4932.32,22183.9,82,8.62,12,1,0,0.46,0,0,0,0,1.589,10524.31,16,0.961,0,0,0,0.0,Average,Pending,0.821,Rejected,837.0,Excellent,0.487,0.373,0.02,Low,Rejected,Performing,0
CUST013652,46,Female,Married,Associate,Salaried,North,Tier2,Family,88725.0,7393.75,4591.41,5376.18,11466.28,52186.46,24,8.92,19,7,0,0.529,0,0,0,1,1.607,4384.61,26,0.582,1,1,0,0.0,Good,Complete,0.636,Review,843.0,Excellent,0.717,0.379,0.498,Medium,Rejected,At Risk,0
CUST013653,54,Female,Divorced,High School,Salaried,East,Tier3,Rent,61675.0,5139.58,2932.69,9920.3,20353.29,39563.71,35,9.77,15,5,4,0.283,0,0,0,1,1.747,13780.81,69,0.703,1,1,0,0.0,Good,Partial,0.799,Rejected,850.0,Excellent,0.971,0.429,0.584,High,Rejected,At Risk,0
CUST013654,21,Female,Married,Bachelor,Contract,North,Tier2,Family,28127.0,2343.92,1121.37,7359.78,9124.51,17022.34,18,6.39,18,11,2,0.322,0,1,0,3,2.078,7455.35,131,0.99,1,1,0,0.0,Good,Complete,0.543,Review,817.0,Excellent,0.93,0.522,0.731,High,Rejected,At Risk,0
CUST013655,50,Female,Married,Associate,Self-employed,East,Tier2,Family,39755.0,3312.92,2340.41,11247.3,12171.53,7125.22,72,11.1,0,8,4,0.252,0,0,0,3,1.409,12353.12,81,0.78,0,0,1,11389.0,Good,Complete,0.564,Review,727.0,Good,0.485,0.294,0.376,Medium,Rejected,Performing,0
CUST013656,59,Male,Married,Associate,Contract,West,Tier3,Rent,96917.0,8076.42,5667.52,31318.9,9157.64,35146.98,69,9.4,16,7,4,0.173,1,1,0,0,1.423,17934.24,70,0.691,0,1,1,86418.0,Good,Pending,0.711,Rejected,816.0,Excellent,0.457,0.298,0.175,Low,Rejected,Performing,0
CUST013657,53,Female,Single,Bachelor,Salaried,South,Tier3,Rent,85944.0,7162.0,6024.25,10236.59,41481.39,38294.75,44,11.24,22,9,3,0.387,1,0,0,1,1.187,11504.53,88,0.577,1,1,0,0.0,Average,Complete,0.693,Rejected,850.0,Excellent,0.928,0.159,0.667,High,Rejected,At Risk,0
CUST013658,48,Male,Married,Associate,Salaried,West,Tier3,Rent,28764.0,2397.0,1397.29,2441.82,13964.04,9201.36,38,6.73,9,7,2,0.488,0,1,0,1,1.707,3213.44,13,0.408,0,0,0,0.0,Good,Complete,0.432,Review,776.0,Very Good,0.805,0.417,0.535,High,Rejected,At Risk,0
CUST013659,25,Male,Married,Master,Self-employed,East,Tier1,Family,48545.0,4045.42,2933.18,1153.86,20934.8,12270.63,29,13.0,12,11,4,0.049,0,0,0,2,1.373,935.91,71,0.914,1,1,1,11568.0,Good,Complete,0.805,Rejected,836.0,Excellent,0.684,0.275,0.054,Low,Rejected,Performing,0
CUST013660,54,Female,Single,Master,Salaried,East,Tier2,Rent,36769.0,3064.08,2535.05,5170.24,6936.38,6266.08,39,12.01,19,11,1,0.396,1,1,0,3,1.203,5226.25,19,0.454,1,1,0,0.0,Poor,Partial,0.897,Rejected,782.0,Very Good,0.359,0.173,0.773,Critical,Rejected,At Risk,0
CUST013661,54,Female,Single,High School,Salaried,East,Tier3,Rent,56824.0,4735.33,3815.21,1655.6,16686.93,15584.0,7,5.0,10,10,3,0.2,1,1,0,3,1.24,2448.5,59,0.655,0,1,0,0.0,Average,Complete,0.895,Rejected,806.0,Excellent,0.568,0.194,0.725,High,Rejected,At Risk,0
CUST013662,43,Female,Single,Bachelor,Student,North,Tier3,Own,52121.0,4343.42,3285.67,12775.07,29676.54,39153.46,79,8.76,24,6,1,0.369,0,0,0,0,1.318,12520.99,89,0.704,1,0,0,0.0,Poor,Partial,0.865,Rejected,850.0,Excellent,1.321,0.244,0.311,Medium,Rejected,Performing,0
CUST013663,47,Female,Single,Bachelor,Self-employed,North,Tier3,Family,62306.0,5192.17,2943.43,1306.28,28246.91,36714.65,68,10.11,12,6,2,0.296,2,1,0,0,1.758,1663.52,9,0.858,0,1,0,0.0,Good,Complete,0.604,Review,760.0,Very Good,1.043,0.433,0.986,Critical,Rejected,Defaulted,1
CUST013664,48,Male,Single,Bachelor,Self-employed,West,Tier1,Rent,93234.0,7769.5,5584.16,5413.45,17632.56,43757.42,43,11.74,11,7,3,0.414,0,0,0,1,1.388,3148.4,148,0.675,0,0,0,0.0,Average,Complete,0.525,Review,830.0,Excellent,0.658,0.281,0.08,Low,Rejected,Performing,0
CUST013665,26,Male,Single,Master,Salaried,North,Tier3,Family,60790.0,5065.83,2756.91,14632.61,37865.98,48144.89,63,8.91,21,9,0,0.262,0,0,0,2,1.832,11474.57,51,0.769,1,0,0,0.0,Average,Partial,0.91,Rejected,850.0,Excellent,1.415,0.456,0.627,High,Rejected,At Risk,0
CUST013666,32,Female,Married,High School,Salaried,West,Tier2,Rent,46816.0,3901.33,3288.65,6763.79,20242.73,38110.78,49,5.92,8,5,3,0.701,0,0,0,0,1.184,5622.59,61,0.663,1,1,0,0.0,Good,Complete,0.371,Review,810.0,Excellent,1.246,0.157,0.61,High,Rejected,At Risk,0
CUST013667,56,Female,Married,PhD,Self-employed,South,Tier1,Own,82113.0,6842.75,4168.8,17327.52,31714.88,55191.42,44,9.71,7,4,3,0.395,1,0,0,1,1.638,24746.74,37,0.897,1,0,0,0.0,Good,Complete,0.462,Review,809.0,Excellent,1.058,0.391,0.242,Low,Rejected,Performing,0
CUST013668,64,Female,Single,Bachelor,Self-employed,East,Tier1,Family,66879.0,5573.25,3111.79,23304.82,23479.66,50564.63,75,10.32,6,6,4,0.097,0,1,0,1,1.785,33046.91,84,0.632,1,0,0,0.0,Good,Complete,0.683,Rejected,770.0,Very Good,1.107,0.442,0.41,Medium,Rejected,Performing,0
CUST013669,33,Female,Single,Associate,Self-employed,West,Tier3,Own,42576.0,3548.0,2004.46,6610.7,23557.91,35534.89,6,7.96,19,3,2,0.405,0,0,0,1,1.763,7735.04,41,0.737,0,1,0,0.0,Average,Complete,0.61,Review,850.0,Excellent,1.388,0.435,0.204,Low,Rejected,Performing,0
CUST013670,39,Male,Married,Bachelor,Student,West,Tier1,Own,40643.0,3386.92,2622.34,10969.86,23937.96,29018.5,81,7.23,9,3,3,0.322,0,0,0,2,1.288,12078.76,27,0.99,1,2,1,72133.0,Good,Complete,0.496,Review,765.0,Very Good,1.303,0.226,0.774,Critical,Rejected,At Risk,0
CUST013671,62,Male,Married,Bachelor,Salaried,North,Tier2,Own,55794.0,4649.5,3124.51,6217.48,5316.23,5498.51,29,11.67,17,12,4,0.2,0,0,0,0,1.483,6770.62,37,0.81,1,0,0,0.0,Average,Complete,0.689,Rejected,850.0,Excellent,0.194,0.328,0.011,Low,Rejected,Performing,0
CUST013672,28,Male,Single,High School,Salaried,West,Tier2,Rent,42723.0,3560.25,2381.72,9989.36,23436.23,23563.71,66,8.66,0,9,0,0.18,0,0,0,1,1.489,12585.45,55,0.744,1,0,0,0.0,Good,Complete,0.546,Review,766.0,Very Good,1.1,0.331,0.144,Low,Rejected,Performing,0
CUST013673,32,Female,Divorced,Master,Salaried,South,Tier3,Rent,36661.0,3055.08,2097.49,3453.3,1015.1,18952.37,22,5.47,23,2,1,0.296,0,0,0,0,1.453,1775.12,32,0.551,0,1,0,0.0,Good,Complete,0.539,Review,850.0,Excellent,0.545,0.313,0.154,Low,Rejected,Performing,0
CUST013674,23,Female,Single,High School,Salaried,North,Tier2,Rent,86587.0,7215.58,4920.86,7839.61,48921.19,57644.19,6,11.4,5,10,3,0.344,0,0,1,0,1.463,10100.53,87,0.721,0,0,0,0.0,Good,Complete,0.459,Review,737.0,Good,1.231,0.318,0.786,Critical,Rejected,At Risk,0
CUST013675,31,Female,Single,Associate,Salaried,South,Tier3,Rent,118576.0,9881.33,7050.84,28743.51,18027.96,19366.43,73,10.5,20,5,3,0.238,1,2,0,3,1.399,41868.8,114,0.771,1,0,1,37312.0,Good,Partial,0.71,Rejected,768.0,Very Good,0.315,0.286,0.752,Critical,Rejected,At Risk,0
CUST013676,49,Female,Single,Bachelor,Salaried,East,Tier2,Family,133578.0,11131.5,7676.97,13774.92,21138.26,84782.34,39,5.36,16,11,1,0.386,0,0,0,0,1.449,18257.33,120,0.793,0,2,0,0.0,Good,Complete,0.543,Review,850.0,Excellent,0.793,0.31,0.097,Low,Rejected,Performing,0
CUST013677,36,Female,Divorced,Master,Salaried,West,Tier1,Own,57171.0,4764.25,2958.13,8780.84,15628.19,22716.2,41,8.63,27,4,4,0.265,2,0,0,1,1.606,10297.18,138,0.631,1,0,0,0.0,Average,Complete,0.772,Rejected,850.0,Excellent,0.671,0.379,0.533,High,Rejected,At Risk,0
CUST013678,65,Male,Married,Bachelor,Contract,South,Tier3,Own,72485.0,6040.42,5084.62,5869.28,16321.54,15028.49,35,9.0,18,8,4,0.516,0,2,0,0,1.186,3528.3,147,0.867,1,1,1,19229.0,Good,Partial,0.776,Rejected,772.0,Very Good,0.433,0.158,0.341,Medium,Rejected,Performing,0
CUST013679,61,Male,Married,Bachelor,Unemployed,West,Tier3,Own,45677.0,3806.42,2840.97,7161.4,24904.64,21483.24,13,9.16,0,12,1,0.28,0,0,1,1,1.336,9462.6,91,0.601,1,1,0,0.0,Good,Complete,0.757,Rejected,685.0,Good,1.016,0.254,0.959,Critical,Rejected,Defaulted,1
CUST013680,61,Male,Married,Bachelor,Self-employed,South,Tier2,Family,56333.0,4694.42,3721.22,16775.89,9824.47,45478.54,74,11.17,6,6,3,0.506,0,0,0,0,1.258,19588.1,46,0.538,1,0,0,0.0,Good,Partial,0.761,Rejected,783.0,Very Good,0.982,0.207,0.698,High,Rejected,At Risk,0
CUST013681,53,Female,Single,Bachelor,Contract,South,Tier3,Family,39908.0,3325.67,1951.53,8226.06,18537.44,18762.67,57,7.66,17,9,0,0.184,0,0,0,3,1.697,10011.95,150,0.486,0,0,0,0.0,Good,Complete,0.534,Review,832.0,Excellent,0.935,0.413,0.869,Critical,Rejected,Defaulted,1
CUST013682,52,Male,Single,Bachelor,Salaried,East,Tier1,Own,95416.0,7951.33,6156.33,30382.5,28429.91,69062.86,56,12.26,0,4,1,0.483,0,0,1,0,1.289,31316.4,10,0.684,1,0,0,0.0,Good,Complete,0.615,Review,733.0,Good,1.022,0.226,0.464,Medium,Rejected,At Risk,0
CUST013683,43,Female,Single,Associate,Salaried,South,Tier2,Rent,53847.0,4487.25,2080.09,17243.25,20963.74,36924.16,35,12.39,1,2,2,0.475,0,0,0,0,2.144,22674.7,82,0.808,0,0,0,0.0,Good,Complete,0.413,Review,720.0,Good,1.075,0.536,0.124,Low,Rejected,Performing,0
CUST013684,65,Male,Married,Associate,Salaried,East,Tier1,Own,90752.0,7562.67,3488.22,29515.02,8844.1,21353.74,35,9.68,1,1,0,0.808,0,0,0,1,2.162,19958.39,97,0.689,1,0,1,41804.0,Average,Complete,0.637,Review,741.0,Very Good,0.333,0.539,0.384,Medium,Rejected,Performing,0
CUST013685,25,Female,Married,Master,Salaried,South,Tier1,Rent,85998.0,7166.5,5354.88,9643.39,21999.46,8870.64,75,9.15,0,5,1,0.171,0,0,0,0,1.336,11274.08,118,0.868,1,2,1,15473.0,Good,Complete,0.74,Rejected,732.0,Good,0.359,0.253,0.121,Low,Rejected,Performing,0
CUST013686,53,Male,Single,Associate,Contract,East,Tier3,Own,68105.0,5675.42,3946.9,21311.62,13018.51,12618.03,53,8.42,25,6,2,0.315,0,0,1,0,1.435,17091.51,57,0.858,1,0,0,0.0,Good,Complete,0.529,Review,850.0,Excellent,0.376,0.305,0.123,Low,Rejected,Performing,0
CUST013687,27,Female,Divorced,Master,Self-employed,North,Tier2,Rent,69604.0,5800.33,4216.34,15614.99,13262.87,17692.06,57,6.53,28,10,2,0.238,0,0,0,2,1.374,11639.73,99,0.826,1,0,0,0.0,Good,Complete,0.372,Review,850.0,Excellent,0.445,0.273,0.281,Medium,Rejected,Performing,0
CUST013688,36,Male,Single,Bachelor,Salaried,West,Tier3,Family,39344.0,3278.67,2142.94,4284.22,11805.93,28517.69,21,12.31,9,4,1,0.203,0,0,0,1,1.521,4836.65,80,0.585,0,0,0,0.0,Average,Complete,0.656,Rejected,814.0,Excellent,1.025,0.346,0.2,Low,Rejected,Performing,0
CUST013689,32,Female,Single,Associate,Contract,West,Tier2,Rent,38613.0,3217.75,1665.66,7598.87,13565.88,16126.85,61,6.92,4,1,0,0.481,0,0,0,2,1.924,8758.59,45,0.524,1,0,1,13182.0,Average,Complete,0.638,Review,767.0,Very Good,0.769,0.482,0.828,Critical,Rejected,Defaulted,1
CUST013690,48,Female,Single,High School,Salaried,South,Tier2,Own,24798.0,2066.5,1479.26,8261.56,10985.99,2533.88,83,8.93,11,7,4,0.587,0,1,0,3,1.389,7159.98,119,0.729,1,0,1,3083.0,Good,Complete,0.539,Review,731.0,Good,0.545,0.284,0.481,Medium,Rejected,At Risk,0
CUST013691,56,Male,Divorced,High School,Salaried,West,Tier3,Own,41486.0,3457.17,1758.87,12409.49,23340.08,20945.75,70,9.72,19,11,1,0.204,1,1,0,4,1.955,11172.78,130,0.703,1,0,0,0.0,Good,Complete,0.453,Review,827.0,Excellent,1.067,0.491,0.621,High,Rejected,At Risk,0
CUST013692,24,Female,Single,Bachelor,Salaried,West,Tier2,Rent,40736.0,3394.67,2480.54,1381.42,19389.18,15808.3,16,7.25,0,9,2,0.348,0,0,0,4,1.365,1170.13,50,0.722,1,0,0,0.0,Good,Complete,0.641,Review,686.0,Good,0.864,0.269,0.871,Critical,Rejected,Defaulted,1
CUST013693,48,Female,Single,Associate,Contract,South,Tier3,Rent,85784.0,7148.67,4411.19,12917.57,41675.12,69172.47,54,7.18,5,11,0,0.566,0,0,0,1,1.618,14603.8,105,0.889,1,1,0,0.0,Average,Complete,0.575,Review,757.0,Very Good,1.292,0.383,0.911,Critical,Rejected,Defaulted,1
CUST013694,30,Male,Single,Associate,Salaried,East,Tier3,Rent,87560.0,7296.67,5583.37,2857.9,18664.52,42793.4,43,12.57,7,6,0,0.334,1,1,0,2,1.304,3500.65,14,0.782,0,1,0,0.0,Good,Pending,0.641,Review,726.0,Good,0.702,0.235,0.9,Critical,Rejected,Defaulted,1
CUST013695,24,Female,Divorced,Master,Unemployed,East,Tier3,Rent,57109.0,4759.08,3218.97,18555.4,30829.37,14895.41,21,8.25,25,3,2,0.647,0,0,0,2,1.475,16659.5,73,0.623,1,0,0,0.0,Good,Complete,0.575,Review,848.0,Excellent,0.801,0.324,0.193,Low,Rejected,Performing,0
CUST013696,39,Female,Single,Bachelor,Salaried,North,Tier3,Own,72682.0,6056.83,3836.85,10912.65,8237.29,16788.85,32,13.38,5,6,4,0.042,4,0,0,2,1.573,9472.23,56,0.709,1,0,0,0.0,Good,Complete,0.404,Review,715.0,Good,0.344,0.367,0.754,Critical,Rejected,At Risk,0
CUST013697,47,Female,Married,Associate,Unemployed,South,Tier2,Own,37757.0,3146.42,2097.87,2645.2,7757.81,18685.63,26,6.88,19,3,1,0.076,0,0,0,1,1.495,2563.37,12,0.763,1,1,0,0.0,Good,Complete,0.458,Review,850.0,Excellent,0.7,0.333,0.164,Low,Rejected,Performing,0
CUST013698,30,Female,Married,High School,Salaried,South,Tier3,Own,52448.0,4370.67,2999.21,14977.15,7155.2,43835.32,65,11.34,23,7,1,0.261,1,0,0,0,1.452,13627.24,150,0.835,1,1,0,0.0,Good,Complete,0.583,Review,850.0,Excellent,0.972,0.314,0.104,Low,Rejected,Performing,0
